EntrezID	GeneSymbol	Synonyms	GeneName	Chromosome
60401	EDA2R	EDA-A2R|EDAA2R|TNFRSF27|XEDAR	ectodysplasin A2 receptor	chrX
60436	TGIF2	-	TGFB-induced factor homeobox 2	chr20
60467	BPESC1	NCRNA00187	blepharophimosis, epicanthus inversus and ptosis, candidate 1 (non-protein coding)	chr3
60468	BACH2	BTBD25	BTB and CNC homology 1, basic leucine zipper transcription factor 2	chr6
60481	ELOVL5	HELO1|dJ483K16.1	ELOVL fatty acid elongase 5	chr6
60482	SLC5A7	CHT|CHT1|HMN7A|hCHT	solute carrier family 5 (sodium/choline cotransporter), member 7	chr2
60484	HAPLN2	BRAL1	hyaluronan and proteoglycan link protein 2	chr1
60485	SAV1	SAV|WW45|WWP4	salvador homolog 1 (Drosophila)	chr14
60487	TRMT11	C6orf75|MDS024|TRM11|TRMT11-1	tRNA methyltransferase 11 homolog (S. cerevisiae)	chr6
60488	MRPS35	MDS023|MRP-S28|MRPS28	mitochondrial ribosomal protein S35	chr12
60489	APOBEC3G	A3G|ARCD|ARP-9|ARP9|CEM-15|CEM15|bK150C2.7|dJ494G10.1	apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3G	chr22
60490	PPCDC	-	phosphopantothenoylcysteine decarboxylase	chr15
60491	NIF3L1	ALS2CR1|CALS-7	NIF3 NGG1 interacting factor 3-like 1 (S. cerevisiae)	chr2
60492	CCDC90B	MDS011|MDS025	coiled-coil domain containing 90B	chr11
60493	FASTKD5	dJ1187M17.5	FAST kinase domains 5	chr20
60494	CCDC81	-	coiled-coil domain containing 81	chr11
60495	HPSE2	HPA2|HPR2|UFS|UFS1	heparanase 2	chr10
60496	AASDHPPT	AASD-PPT|LYS2|LYS5	aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase	chr11
60506	NYX	CLRP|CSNB1|CSNB1A|CSNB4|NBM1	nyctalopin	chrX
60509	AGBL5	-	ATP/GTP binding protein-like 5	chr2
60528	ELAC2	ELC2|HPC2	elaC ribonuclease Z 2	chr17
60529	ALX4	FND2	ALX homeobox 4	chr11
60558	GUF1	EF-4	GUF1 GTPase homolog (S. cerevisiae)	chr4
60559	SPCS3	PRO3567|SPC22/23|SPC3|YLR066W	signal peptidase complex subunit 3 homolog (S. cerevisiae)	chr4
60561	RINT1	RINT-1	RAD50 interactor 1	chr7
60598	KCNK15	K2p15.1|KCNK11|KCNK14|KT3.3|TASK-5|TASK5|dJ781B1.1	potassium channel, subfamily K, member 15	chr20
60625	DHX35	C20orf15|DDX35|KAIA0875	DEAH (Asp-Glu-Ala-His) box polypeptide 35	chr20
60626	RIC8A	RIC8	RIC8 guanine nucleotide exchange factor A	chr11
60676	PAPPA2	PAPP-A2|PAPP-E|PAPPE|PLAC3	pappalysin 2	chr1
60681	FKBP10	FKBP65|OI11|OI6|PPIASE|hFKBP65	FK506 binding protein 10, 65 kDa	chr17
60685	ZFAND3	TEX27	zinc finger, AN1-type domain 3	chr6
63035	BCORL1	BCoR-L1|CXorf10	BCL6 corepressor-like 1	chrX
63826	SRR	ILV1|ISO1	serine racemase	chr17
63827	BCAN	BEHAB|CSPG7	brevican	chr1
63874	ABHD4	ABH4	abhydrolase domain containing 4	chr14
63875	MRPL17	L17mt|LIP2|MRP-L17|MRP-L26|RPL17L|RPML26	mitochondrial ribosomal protein L17	chr11
63876	PKNOX2	PREP2	PBX/knotted 1 homeobox 2	chr11
63891	RNF123	KPC1	ring finger protein 123	chr3
63892	THADA	GITA	thyroid adenoma associated	chr2
63893	UBE2O	E2-230K	ubiquitin-conjugating enzyme E2O	chr17
63895	FAM38B	C18orf30|C18orf58|FAM38B|FAM38B2|HsT748|HsT771	piezo-type mechanosensitive ion channel component 2	chr18
63897	HEATR6	ABC1	HEAT repeat containing 6	chr17
63898	SH2D4A	PPP1R38|SH2A	SH2 domain containing 4A	chr8
63899	NSUN3	MST077	NOP2/Sun domain family, member 3	chr3
63901	FAM111A	GCLEB|KCS2	family with sequence similarity 111, member A	chr11
63904	DUSP21	LMWDSP21	dual specificity phosphatase 21	chrX
63906	GPATCH3	GPATC3	G patch domain containing 3	chr1
63916	ELMO2	CED-12|CED12|ELMO-2	engulfment and cell motility 2	chr20
63917	GALNT11	GALNACT11	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 11 (GalNAc-T11)	chr7
63923	TNN	TN-W	tenascin N	chr1
63924	CIDEC	CIDE-3|CIDE3|FPLD5|FSP27	cell death-inducing DFFA-like effector c	chr3
63925	ZNF335	MCPH10|NIF-1|NIF1|NIF2	zinc finger protein 335	chr20
63926	ANKRD5	ANKRD5|dJ839B4.6	ankyrin repeat and EF-hand domain containing 1	chr20
63929	XPNPEP3	APP3|NPHPL1	X-prolyl aminopeptidase (aminopeptidase P) 3, putative	chr22
63931	MRPS14	DJ262D12.2|HSMRPS14|MRP-S14|S14mt	mitochondrial ribosomal protein S14	chr1
63933	CCDC90A	C6orf79|CCDC90A	mitochondrial calcium uniporter regulator 1	chr6
63934	ZNF667	MIPU1	zinc finger protein 667	chr19
63940	GPSM3	AGS4|C6orf9|G18|G18.1a|G18.1b|G18.2|NG1	G-protein signaling modulator 3	chr6
63943	FKBPL	DIR1|NG7|WISP39	FK506 binding protein like	chr6
63967	CLSPN	-	claspin	chr1
63973	NEUROG2	Atoh4|Math4A|NGN2|bHLHa8|ngn-2	neurogenin 2	chr4
63974	NEUROD6	Atoh2|MATH2|Math-2|NEX1M|Nex1|bHLHa2	neuronal differentiation 6	chr7
63976	PRDM16	MEL1|PFM13	PR domain containing 16	chr1
63978	PRDM14	PFM11	PR domain containing 14	chr8
64061	TSPYL2	CDA1|CINAP|CTCL|DENTT|HRIHFB2216|NP79|SE204|TSPX	TSPY-like 2	chrX
64062	RBM26	ARRS2|C13orf10|RP11-255E21.1|SE70-2|ZC3H17	RNA binding motif protein 26	chr13
64063	PRSS22	BSSP-4|hBSSP-4	protease, serine, 22	chr16
64064	OXCT2	SCOTT	3-oxoacid CoA transferase 2	chr1
64065	PERP	KCP1|KRTCAP1|PIGPC1|RP3-496H19.1|THW|dJ496H19.1	PERP, TP53 apoptosis effector	chr6
64066	MMP27	MMP-27	matrix metallopeptidase 27	chr11
64067	NPAS3	MOP6|PASD6|bHLHe12	neuronal PAS domain protein 3	chr14
64077	LHPP	HDHD2B	phospholysine phosphohistidine inorganic pyrophosphate phosphatase	chr10
64078	SLC28A3	CNT3	solute carrier family 28 (concentrative nucleoside transporter), member 3	chr9
64080	RBKS	RBSK	ribokinase	chr2
64081	PBLD	MAWBP|MAWDBP	phenazine biosynthesis-like protein domain containing	chr10
64083	GOLPH3	GOPP1|GPP34|MIDAS	golgi phosphoprotein 3 (coat-protein)	chr5
64084	CLSTN2	ALC-GAMMA|CDHR13|CS2|CSTN2|alcagamma	calsyntenin 2	chr3
64087	MCCC2	MCCB	methylcrotonoyl-CoA carboxylase 2 (beta)	chr5
64089	SNX16	-	sorting nexin 16	chr8
64092	SAMSN1	HACS1|NASH1|SASH2|SH3D6B|SLy2	SAM domain, SH3 domain and nuclear localization signals 1	chr21
64096	GFRA4	-	GDNF family receptor alpha 4	chr20
64097	EPB41L4A	EPB41L4|NBL4	erythrocyte membrane protein band 4.1 like 4A	chr5
64100	ELSPBP1	E12|EDDM12|HE12	epididymal sperm binding protein 1	chr19
64102	TNMD	BRICD4|CHM1L|TEM	tenomodulin	chrX
64106	NPFFR1	GPR147|NPFF1|NPFF1R1|OT7T022	neuropeptide FF receptor 1	chr10
64108	RTP4	IFRG28	receptor (chemosensory) transporter protein 4	chr3
64110	MAGEF1	-	melanoma antigen family F, 1	chr3
64111	NPVF	C7orf9|RFRP	neuropeptide VF precursor	chr7
64112	MOAP1	MAP-1|PNMA4	modulator of apoptosis 1	chr14
64114	TMBIM1	LFG3|MST100|MSTP100|RECS1	transmembrane BAX inhibitor motif containing 1	chr2
64116	SLC39A8	BIGM103|LZT-Hs6|ZIP8	solute carrier family 39 (zinc transporter), member 8	chr4
64118	DUS1L	DUS1|PP3111	dihydrouridine synthase 1-like (S. cerevisiae)	chr17
64121	RRAGC	GTR2|RAGC|TIB929	Ras-related GTP binding C	chr1
64123	ELTD1	ETL|KPG_003	EGF, latrophilin and seven transmembrane domain containing 1	chr1
64127	NOD2	ACUG|BLAU|CARD15|CD|CLR16.3|IBD1|NLRC2|NOD2B|PSORAS1	nucleotide-binding oligomerization domain containing 2	chr16
64129	TINAGL1	ARG1|LCN7|LIECG3|TINAGRP	tubulointerstitial nephritis antigen-like 1	chr1
64130	LIN7B	LIN-7B|MALS-2|MALS2|VELI2	lin-7 homolog B (C. elegans)	chr19
64131	XYLT1	PXYLT1|XT-I|XT1|XTI|XYLTI	xylosyltransferase I	chr16
64132	XYLT2	PXYLT2|XT-II|XT2|xylT-II	xylosyltransferase II	chr17
64135	IFIH1	Hlcd|IDDM19|MDA-5|MDA5|RLR-2	interferon induced with helicase C domain 1	chr2
64137	ABCG4	WHITE2	ATP-binding cassette, sub-family G (WHITE), member 4	chr11
64170	CARD9	CANDF2|hCARD9	caspase recruitment domain family, member 9	chr9
64172	OSGEPL1	Qri7	O-sialoglycoprotein endopeptidase-like 1	chr2
64174	DPEP2	MBD2	dipeptidase 2	chr16
64175	LEPRE1	GROS1|OI8|P3H1	leucine proline-enriched proteoglycan (leprecan) 1	chr1
64180	DPEP3	MBD3	dipeptidase 3	chr16
64208	POPDC3	POP3|RP11-99L11.2|bA355M14.1	popeye domain containing 3	chr6
64211	LHX5	-	LIM homeobox 5	chr12
64215	DNAJC1	DNAJL1|ERdj1|HTJ1|MTJ1	DnaJ (Hsp40) homolog, subfamily C, member 1	chr10
64216	TFB2M	Hkp1|mtTFB2	transcription factor B2, mitochondrial	chr1
64218	SEMA4A	CORD10|RP35|SEMAB|SEMB	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A	chr1
64219	PJA1	PRAJA1|RNF70	praja ring finger 1, E3 ubiquitin protein ligase	chrX
64220	STRA6	MCOPCB8|MCOPS9	stimulated by retinoic acid 6	chr15
64221	ROBO3	HGPPS|HGPS|RBIG1|RIG1	roundabout, axon guidance receptor, homolog 3 (Drosophila)	chr11
64222	TOR3A	ADIR|ADIR2	torsin family 3, member A	chr1
64231	MS4A6A	4SPAN3|4SPAN3.2|CD20L3|MS4A6|MST090|MSTP090	membrane-spanning 4-domains, subfamily A, member 6A	chr11
64232	MS4A5	CD20-L2|CD20L2|TETM4	membrane-spanning 4-domains, subfamily A, member 5	chr11
64236	PDLIM2	MYSTIQUE|SLIM	PDZ and LIM domain 2 (mystique)	chr8
64240	ABCG5	STSL	ATP-binding cassette, sub-family G (WHITE), member 5	chr2
64284	RAB17	-	RAB17, member RAS oncogene family	chr2
64285	RHBDF1	C16orf8|Dist1|EGFR-RS|gene-89|gene-90|hDist1	rhomboid 5 homolog 1 (Drosophila)	chr16
64288	ZNF323	ZNF20-Lp|ZNF310P|ZNF323|dJ874C20.2	zinc finger and SCAN domain containing 31	chr6
64318	NOC3L	AD24|C10orf117|FAD24	nucleolar complex associated 3 homolog (S. cerevisiae)	chr10
64320	RNF25	AO7	ring finger protein 25	chr2
64321	SOX17	VUR3	SRY (sex determining region Y)-box 17	chr8
64324	NSD1	ARA267|KMT3B|SOTOS|SOTOS1|STO	nuclear receptor binding SET domain protein 1	chr5
64328	XPO4	exp4	exportin 4	chr13
64342	HS1BP3	ETM2|HS1-BP3	HCLS1 binding protein 3	chr2
64343	AZI2	AZ2|NAP1|TILP	5-azacytidine induced 2	chr3
64344	HIF3A	HIF-3A|IPAS|MOP7|PASD7|bHLHe17	hypoxia inducible factor 3, alpha subunit	chr19
64359	NXN	NRX|TRG-4	nucleoredoxin	chr17
64374	SIL1	BAP|MSS|ULG5	SIL1 homolog, endoplasmic reticulum chaperone (S. cerevisiae)	chr5
64375	IKZF4	EOS|ZNFN1A4	IKAROS family zinc finger 4 (Eos)	chr12
64376	IKZF5	PEGASUS|ZNFN1A5	IKAROS family zinc finger 5 (Pegasus)	chr10
64377	CHST8	GALNAC4ST1|GalNAc4ST	carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 8	chr19
64386	MMP25	MMP-25|MMP20|MMP20A|MMPL1|MT-MMP 6|MT-MMP6|MT6-MMP|MT6MMP|MTMMP6	matrix metallopeptidase 25	chr16
64388	GREM2	CKTSF1B2|DAND3|PRDC	gremlin 2, DAN family BMP antagonist	chr1
64393	ZMAT3	PAG608|WIG-1|WIG1	zinc finger, matrin-type 3	chr3
64397	ZFP106	SH3BP3|ZFP106|ZNF474	zinc finger protein 106	chr15
64398	MPP5	PALS1	membrane protein, palmitoylated 5 (MAGUK p55 subfamily member 5)	chr14
64400	AKTIP	FT1|FTS	AKT interacting protein	chr16
64405	CDH22	C20orf25|dJ998H6.1	cadherin 22, type 2	chr20
64410	KLHL25	ENC-2|ENC2	kelch-like family member 25	chr15
64418	TMEM168	-	transmembrane protein 168	chr7
64419	MTMR14	C3orf29	myotubularin related protein 14	chr3
64421	DCLRE1C	A-SCID|DCLREC1C|RS-SCID|SCIDA|SNM1C|hSNM1C	DNA cross-link repair 1C	chr10
64422	ATG3	APG3|APG3-LIKE|APG3L|PC3-96	autophagy related 3	chr3
64425	POLR1E	PAF53|PRAF1|RP11-405L18.3	polymerase (RNA) I polypeptide E, 53kDa	chr9
64427	TTC31	-	tetratricopeptide repeat domain 31	chr2
64428	NARFL	HPRN|IOP1|LET1L|PRN	nuclear prelamin A recognition factor-like	chr16
64429	ZDHHC6	ZNF376	zinc finger, DHHC-type containing 6	chr10
64431	ACTR6	ARP6|HSPC281|MSTP136|hARP6|hARPX	ARP6 actin-related protein 6 homolog (yeast)	chr12
64446	DNAI2	CILD9|DIC2	dynein, axonemal, intermediate chain 2	chr17
64506	CPEB1	CEBP|CPE-BP1|CPEB	cytoplasmic polyadenylation element binding protein 1	chr15
64577	ALDH8A1	ALDH12|DJ352A20.2	aldehyde dehydrogenase 8 family, member A1	chr6
64579	NDST4	NDST-4|NHSST4	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 4	chr4
64581	CLEC7A	BGR|CANDF4|CLECSF12|DECTIN1	C-type lectin domain family 7, member A	chr12
64582	GPR135	HUMNPIIY20	G protein-coupled receptor 135	chr14
64598	MOSPD3	CDS3|NET30	motile sperm domain containing 3	chr7
64600	PLA2G2F	-	phospholipase A2, group IIF	chr1
64601	VPS16	hVPS16	vacuolar protein sorting 16 homolog (S. cerevisiae)	chr20
64641	EBF2	COE2|EBF-2|O/E-3|OE-3	early B-cell factor 2	chr8
64682	ANAPC1	APC1|MCPR|TSG24	anaphase promoting complex subunit 1	chr2
64689	GORASP1	GOLPH5|GRASP65|P65	golgi reassembly stacking protein 1, 65kDa	chr3
64693	CTAGE1	CT21.1|CT21.2|CTAGE|CTAGE-1|CTAGE-2	cutaneous T-cell lymphoma-associated antigen 1	chr18
64699	TMPRSS3	DFNB10|DFNB8|ECHOS1|TADG12	transmembrane protease, serine 3	chr21
64708	COPS7B	CSN7B	COP9 signalosome subunit 7B	chr2
64710	NUCKS1	NUCKS	nuclear casein kinase and cyclin-dependent kinase substrate 1	chr1
64714	PDIA2	PDA2|PDI|PDIP|PDIR	protein disulfide isomerase family A, member 2	chr16
64718	UNKL	C16orf28|ZC3H5L|ZC3HDC5L	unkempt homolog (Drosophila)-like	chr16
64743	WDR13	MG21	WD repeat domain 13	chrX
64746	ACBD3	GCP60|GOCAP1|GOLPH1|PAP7	acyl-CoA binding domain containing 3	chr1
64747	MFSD1	SMAP4	major facilitator superfamily domain containing 1	chr3
64748	LPPR2	PRG4	-	chr19
64750	SMURF2	-	SMAD specific E3 ubiquitin protein ligase 2	chr17
64754	SMYD3	KMT3E|ZMYND1|ZNFN3A1|bA74P14.1	SET and MYND domain containing 3	chr1
64757	MOSC1	MOSC1	mitochondrial amidoxime reducing component 1	chr1
64759	TNS3	TEM6|TENS1	tensin 3	chr7
64761	PARP12	ARTD12|MST109|MSTP109|ZC3H1|ZC3HDC1	poly (ADP-ribose) polymerase family, member 12	chr7
64762	FAM59A	C18orf11|FAM59A|Gm944	GRB2 associated, regulator of MAPK1	chr18
64763	ZNF574	FP972	zinc finger protein 574	chr19
64764	CREB3L2	BBF2H7	cAMP responsive element binding protein 3-like 2	chr7
64766	S100PBP	S100PBPR	S100P binding protein	chr1
64777	RMND5B	GID2|GID2B	required for meiotic nuclear division 5 homolog B (S. cerevisiae)	chr5
64778	FNDC3B	FAD104|PRO4979|YVTM2421	fibronectin type III domain containing 3B	chr3
64779	MTHFSD	-	methenyltetrahydrofolate synthetase domain containing	chr16
64780	MICAL1	MICAL|MICAL-1|NICAL	microtubule associated monooxygenase, calponin and LIM domain containing 1	chr6
64781	CERK	LK4|dA59H18.2|dA59H18.3|hCERK	ceramide kinase	chr22
64783	RBM15	OTT|OTT1|SPEN	RNA binding motif protein 15	chr1
64784	CRTC3	TORC-3|TORC3	CREB regulated transcription coactivator 3	chr15
64785	GINS3	PSF3	GINS complex subunit 3 (Psf3 homolog)	chr16
64786	TBC1D15	RAB7-GAP	TBC1 domain family, member 15	chr12
64787	EPS8L2	EPS8R2	EPS8-like 2	chr11
64792	RABL5	-	RAB, member RAS oncogene family-like 5	chr7
64794	DDX31	PPP1R25	DEAD (Asp-Glu-Ala-Asp) box polypeptide 31	chr9
64795	RMND5A	CTLH|GID2|GID2A|RMD5|p44CTLH	required for meiotic nuclear division 5 homolog A (S. cerevisiae)	chr2
64799	IQCH	NYDSP5	IQ motif containing H	chr15
64800	EFCAB6	DJBP|HSCBCIP1|dJ185D5.1	EF-hand calcium binding domain 6	chr22
64806	IL25	IL17E	interleukin 25	chr14
64816	CYP3A43	-	cytochrome P450, family 3, subfamily A, polypeptide 43	chr7
64834	ELOVL1	Ssc1	ELOVL fatty acid elongase 1	chr1
64837	KLC2	-	kinesin light chain 2	chr11
64838	FNDC4	FRCP1	fibronectin type III domain containing 4	chr2
64840	PORCN	DHOF|FODH|MG61|PORC|PPN|por	porcupine homolog (Drosophila)	chrX
64844	MARCH7	AXO|AXOT|MARCH-VII|RNF177	membrane-associated ring finger (C3HC4) 7, E3 ubiquitin protein ligase	chr2
64847	SPATA20	SSP411|Tisp78	spermatogenesis associated 20	chr17
64848	YTHDC2	CAHL	YTH domain containing 2	chr5
64849	SLC13A3	NADC3|SDCT2	solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 3	chr20
64850	AGXT2L1	AGXT2L1	ethanolamine-phosphate phospho-lyase	chr4
64852	TUT1	PAPD2|RBM21|STARPAP|TUTase	terminal uridylyl transferase 1, U6 snRNA-specific	chr11
64854	USP46	-	ubiquitin specific peptidase 46	chr4
64856	VWA1	WARP	von Willebrand factor A domain containing 1	chr1
64858	DCLRE1B	APOLLO|SNM1B|SNMIB	DNA cross-link repair 1B	chr1
64860	ARMCX5	-	armadillo repeat containing, X-linked 5	chrX
64863	METTL4	HsT661	methyltransferase like 4	chr18
64866	CDCP1	CD318|SIMA135|TRASK	CUB domain containing protein 1	chr3
64895	PAPOLG	-	poly(A) polymerase gamma	chr2
64901	RANBP17	-	RAN binding protein 17	chr5
64919	BCL11B	ATL1-alpha|ATL1-beta|ATL1-delta|ATL1-gamma|CTIP-2|CTIP2|RIT1|ZNF856B|hRIT1-alpha	B-cell CLL/lymphoma 11B (zinc finger protein)	chr14
64921	CASD1	C7orf12|NBLA04196	CAS1 domain containing 1	chr7
64922	LRRC19	-	leucine rich repeat containing 19	chr9
64924	SLC30A5	ZNT5|ZNTL1|ZTL1|ZnT-5	solute carrier family 30 (zinc transporter), member 5	chr5
64927	TTC23	HCC-8	tetratricopeptide repeat domain 23	chr15
64943	NT5DC2	-	5'-nucleotidase domain containing 2	chr3
64960	MRPS15	MPR-S15|RPMS15|S15mt	mitochondrial ribosomal protein S15	chr1
64963	MRPS11	HCC-2	mitochondrial ribosomal protein S11	chr15
64975	MRPL41	BMRP|MRP-L27|MRPL27|RPML27	mitochondrial ribosomal protein L41	chr9
64976	MRPL40	MRP-L22|MRPL22|NLVCF|URIM	mitochondrial ribosomal protein L40	chr22
64981	MRPL34	L34mt	mitochondrial ribosomal protein L34	chr19
65003	MRPL11	L11MT|MRP-L11	mitochondrial ribosomal protein L11	chr11
65005	MRPL9	L9mt	mitochondrial ribosomal protein L9	chr1
65009	NDRG4	BDM1|SMAP-8|SMAP8	NDRG family member 4	chr16
65010	SLC26A6	-	solute carrier family 26 (anion exchanger), member 6	chr3
65012	SLC26A10	-	solute carrier family 26, member 10	chr12
65018	PINK1	BRPK|PARK6	PTEN induced putative kinase 1	chr1
65055	REEP1	C2orf23|HMN5B|SPG31	receptor accessory protein 1	chr2
65057	ACD	PIP1|PTOP|TINT1|TPP1	adrenocortical dysplasia homolog (mouse)	chr16
65080	MRPL44	L44MT|MRP-L44	mitochondrial ribosomal protein L44	chr2
65082	VPS33A	-	vacuolar protein sorting 33 homolog A (S. cerevisiae)	chr12
65083	NOL6	NRAP|UTP22|bA311H10.1	nucleolar protein 6 (RNA-associated)	chr9
65084	TMEM135	PMP52	transmembrane protein 135	chr11
65094	JMJD4	-	jumonji domain containing 4	chr1
65108	MARCKSL1	F52|MACMARCKS|MLP|MLP1|MRP	MARCKS-like 1	chr1
65109	UPF3B	HUPF3B|MRXS14|RENT3B|UPF3X	UPF3 regulator of nonsense transcripts homolog B (yeast)	chrX
65110	UPF3A	HUPF3A|RENT3A|UPF3	UPF3 regulator of nonsense transcripts homolog A (yeast)	chr13
65117	RSRC2	-	arginine/serine-rich coiled-coil 2	chr12
65123	INTS3	C1orf193|C1orf60|INT3|SOSS-A	integrator complex subunit 3	chr1
65124	ANKRD57	ANKRD57|C2orf26	sosondowah ankyrin repeat domain family member C	chr2
65125	WNK1	HSAN2|HSN2|KDP|PRKWNK1|PSK|p65	WNK lysine deficient protein kinase 1	chr12
65220	NADK	dJ283E3.1	NAD kinase	chr1
65243	ZNF643	RP11-656D10.1|ZKSCAN23B|ZNF643|ZSCAN54B	ZFP69 zinc finger protein B	chr1
65244	SPATS2	P59SCR|SCR59|SPATA10	spermatogenesis associated, serine-rich 2	chr12
65258	MPPE1	PGAP5	metallophosphoesterase 1	chr18
65263	PYCRL	-	pyrroline-5-carboxylate reductase-like	chr8
65264	UBE2Z	USE1	ubiquitin-conjugating enzyme E2Z	chr17
65979	PHACTR4	-	phosphatase and actin regulator 4	chr1
65980	BRD9	LAVS3040|PRO9856	bromodomain containing 9	chr5
65981	CAPRIN2	C1QDC1|EEG-1|EEG1|RNG140	caprin family member 2	chr12
65982	ZSCAN18	ZNF447	zinc finger and SCAN domain containing 18	chr19
65983	GRAMD3	NS3TP2	GRAM domain containing 3	chr5
65985	AACS	ACSF1|SUR-5	acetoacetyl-CoA synthetase	chr12
65987	KCTD14	-	potassium channel tetramerization domain containing 14	chr11
65988	ZNF747	-	zinc finger protein 747	chr16
65989	DLK2	EGFL9	delta-like 2 homolog (Drosophila)	chr6
65993	MRPS34	MRP-S12|MRP-S34|MRPS12	mitochondrial ribosomal protein S34	chr16
65996	MGC2752	-	-	chr19
65997	RASL11B	-	RAS-like, family 11, member B	chr4
65999	LRRC61	HSPC295	leucine rich repeat containing 61	chr7
66002	CYP4F12	F22329_1	cytochrome P450, family 4, subfamily F, polypeptide 12	chr19
66008	TRAK2	ALS2CR3|CALS-C|GRIF-1|GRIF1|MILT2|OIP98	trafficking protein, kinesin binding 2	chr2
66035	SLC2A11	GLUT10|GLUT11|SLC2A11-a|SLC2A11-c	solute carrier family 2 (facilitated glucose transporter), member 11	chr22
66036	MTMR9	C8orf9|LIP-STYX|MTMR8	myotubularin related protein 9	chr8
78986	DUSP26	DUSP24|LDP-4|MKP8|NATA1|SKRP3	dual specificity phosphatase 26 (putative)	chr8
78987	CRELD1	AVSD2|CIRRIN	cysteine-rich with EGF-like domains 1	chr3
78988	MRP63	bMRP63	mitochondrial ribosomal protein 63	chr13
78989	COLEC11	3MC2|CL-K1-I|CL-K1-II|CL-K1-IIa|CL-K1-IIb|CLK1	collectin sub-family member 11	chr2
78990	OTUB2	C14orf137|OTB2|OTU2	OTU domain, ubiquitin aldehyde binding 2	chr14
78991	PCYOX1L	-	prenylcysteine oxidase 1 like	chr5
78992	YIPF2	FinGER2	Yip1 domain family, member 2	chr19
78994	PRR14	-	proline rich 14	chr16
78997	GDAP1L1	dJ881L22.1|dJ995J12.1.1	ganglioside induced differentiation associated protein 1-like 1	chr20
78999	LRFN4	FIGLER6|SALM3|SALM3.	leucine rich repeat and fibronectin type III domain containing 4	chr11
79001	VKORC1	EDTP308|IMAGE3455200|MST134|MST576|VKCFD2|VKOR	vitamin K epoxide reductase complex, subunit 1	chr16
79003	MIS12	2510025F08Rik|KNTC2AP|MTW1|hMis12	MIS12 kinetochore complex component	chr17
79004	CUEDC2	C10orf66|bA18I14.5	CUE domain containing 2	chr10
79005	SCNM1	-	sodium channel modifier 1	chr1
79006	METRN	C16orf23|c380A1.2	meteorin, glial cell differentiation regulator	chr16
79007	DBNDD1	-	dysbindin (dystrobrevin binding protein 1) domain containing 1	chr16
79009	DDX50	GU2|GUB|RH-II/GuB|mcdrh	DEAD (Asp-Glu-Ala-Asp) box polypeptide 50	chr10
79012	CAMKV	1G5|VACAMKL	CaM kinase-like vesicle-associated	chr3
79019	CENPM	C22orf18|CENP-M|PANE1|bK250D10.2	centromere protein M	chr22
79022	TMEM106C	-	transmembrane protein 106C	chr12
79023	NUP37	p37	nucleoporin 37kDa	chr12
79026	AHNAK	AHNAKRS	AHNAK nucleoprotein	chr11
79029	SPATA5L1	-	spermatogenesis associated 5-like 1	chr15
79031	PDCL3	HTPHLP|PHLP2A|PHLP3|VIAF|VIAF1	phosducin-like 3	chr2
79035	OBFC2B	OBFC2B|SOSS-B1|SSB1|hSSB1	nucleic acid binding protein 2	chr12
79037	PVRIG	C7orf15	poliovirus receptor related immunoglobulin domain containing	chr7
79038	ZFYVE21	ZF21	zinc finger, FYVE domain containing 21	chr14
79039	DDX54	DP97	DEAD (Asp-Glu-Ala-Asp) box polypeptide 54	chr12
79042	TSEN34	LENG5|PCH2C|SEN34|SEN34L	TSEN34 tRNA splicing endonuclease subunit	chr19
79047	KCTD15	-	potassium channel tetramerization domain containing 15	chr19
79048	SECISBP2	SBP2	SECIS binding protein 2	chr9
79050	NOC4L	NET49|NOC4|UTP19	nucleolar complex associated 4 homolog (S. cerevisiae)	chr12
79053	ALG8	CDG1H	ALG8, alpha-1,3-glucosyltransferase	chr11
79054	TRPM8	LTRPC6|TRPP8	transient receptor potential cation channel, subfamily M, member 8	chr2
79056	PRRG4	PRGP4|TMG4	proline rich Gla (G-carboxyglutamic acid) 4 (transmembrane)	chr11
79057	PRRG3	PRGP3|TMG3	proline rich Gla (G-carboxyglutamic acid) 3 (transmembrane)	chrX
79058	ASPSCR1	ASPCR1|ASPL|ASPS|RCC17|TUG|UBXD9|UBXN9	alveolar soft part sarcoma chromosome region, candidate 1	chr17
79065	ATG9A	APG9L1|MGD3208|mATG9	autophagy related 9A	chr2
79068	FTO	-	fat mass and obesity associated	chr16
79070	KDELC1	EP58|KDEL1	KDEL (Lys-Asp-Glu-Leu) containing 1	chr13
79071	ELOVL6	FACE|FAE|LCE	ELOVL fatty acid elongase 6	chr4
79072	FASTKD3	-	FAST kinase domains 3	chr5
79073	TMEM109	-	transmembrane protein 109	chr11
